BATTER_ID,PLAYER_NAME,GAME_YEAR,PITCH_TYPE_FB,PITCH_TYPE_BB,PITCH_TYPE_OS
444482,"Peralta, David",2024,54.16360898618966,28.502554998175146,17.33383601563519
453568,"Blackmon, Charlie",2024,58.70450021148614,26.6669663661729,14.62853342234097
456781,"Solano, Donovan",2024,56.274995358036165,31.713407621249623,12.011597020714214
457705,"McCutchen, Andrew",2024,54.60321724858772,32.16656950775513,13.23021324365716
457759,"Turner, Justin",2024,59.10304917674543,30.01457270285136,10.88237812040321
467793,"Santana, Carlos",2024,54.45723055373941,29.246985576990735,16.295783869269854
500743,"Rojas, Miguel",2024,56.282382273923204,32.47418871036898,11.24342901570782
502054,"Pham, Tommy",2024,52.11323335002345,32.603617295030595,15.283149354945962
502110,"Martinez, J.D.",2024,53.60817104771517,34.238674714825464,12.153154237459361
502671,"Goldschmidt, Paul",2024,56.20332382334537,32.88381997789691,10.912856198757716
514888,"Altuve, Jose",2024,53.92448764185167,33.391173881143196,12.68433847700513
516782,"Marte, Starling",2024,54.075454046311265,33.58796040682909,12.336585546859643
518595,"d'Arnaud, Travis",2024,56.3018014835429,31.981194195728246,11.717004320728865
518692,"Freeman, Freddie",2024,54.76415635108043,30.97534940658423,14.260494242335339
518792,"Heyward, Jason",2024,52.398488429506465,31.602577254915982,15.998934315577563
519203,"Rizzo, Anthony",2024,54.621393812324726,30.348214100684668,15.030392086990602
519317,"Stanton, Giancarlo",2024,56.08199972434813,32.702741551316095,11.215258724335785
521692,"Perez, Salvador",2024,50.96974882980905,36.62882177067639,12.40142939951455
542303,"Ozuna, Marcell",2024,52.44496741113998,35.404197080775276,12.150835508084757
543257,"Grossman, Robbie",2024,52.93946100888044,31.195199008738754,15.865339982380814
543309,"Higashioka, Kyle",2024,50.710996889772964,36.41744667962526,12.871556430601789
543760,"Semien, Marcus",2024,53.251690295413525,33.41710576000933,13.33120394457714
543807,"Springer, George",2024,54.46763233641336,32.855505109955025,12.676862553631624
543877,"Vázquez, Christian",2024,56.47306223417774,33.16301492868344,10.363922837138835
545121,"Vargas, Ildemaro",2024,57.34347273903326,27.129550308979006,15.526976951987729
545341,"Grichuk, Randal",2024,55.02678820946969,32.666531588135896,12.306680202394418
547180,"Harper, Bryce",2024,50.99176960257199,32.83565589400879,16.172574503419206
553869,"Díaz, Elias",2024,52.605990149409976,33.32947258034984,14.064537270240187
553993,"Suárez, Eugenio",2024,55.262549042516085,32.466248415148556,12.271202542335349
570482,"Urshela, Gio",2024,52.488073398419466,36.31590599823012,11.196020603350428
571448,"Arenado, Nolan",2024,53.98423086516855,34.34396361513116,11.67180551970029
571745,"Haniger, Mitch",2024,53.24678804620908,32.40946642500794,14.343745528782966
571771,"Hernández, Enrique",2024,53.58432027915554,32.86048734323268,13.555192377611785
571970,"Muncy, Max",2024,51.244074870516,34.37851727397895,14.377407855505044
572138,"Singleton, Jon",2024,56.88979844695289,27.969421930044398,15.140779623002713
572191,"Taylor, Michael A.",2024,53.33274710704878,34.73715727057575,11.93009562237546
572233,"Walker, Christian",2024,55.36572099240019,31.962631870010977,12.67164713758883
573262,"Yastrzemski, Mike",2024,56.40246629202515,28.609103125764808,14.988430582210036
575929,"Contreras, Willson",2024,55.34787958185531,32.43112871041262,12.22099170773207
578428,"Iglesias, Jose",2024,57.27126144202149,30.73351043140722,11.99522812657129
592192,"Canha, Mark",2024,55.71045709042577,32.139267254514664,12.150275655059565
592206,"Castellanos, Nick",2024,50.69043963290707,34.43629803931339,14.87326232777953
592273,"Drury, Brandon",2024,54.995389675420235,34.94757069182403,10.057039632755723
